Unnamed: 0,timestamp,text,label,filename,clusters,tfidf_text,p-3-0,p-7-0,p-9-0,p-9-1,p-9-2,p-10-0,p-13-0,p-13-1,p-14-0,p-14-1,p-14-2,p-14-3,p-15-0,p-15-1,p-15-2,p-15-3,p-15-4,p-15-5,p-15-6,p-15-7,p-15-8,p-15-9,p-15-10,p-15-11,p-15-12,p-15-13,p-15-14,p-15-15,p-15-16,p-15-17,p-16-0,p-16-1,p-16-2,p-16-3,p-16-4,p-16-5,p-18-0,p-18-1,p-19-0,p-19-1,p-19-2,p-19-3,p-19-4,p-19-5,p-19-6,p-19-7,p-24-0,p-28-0,p-30-0,p-32-0,p-36-0,p-36-1,p-36-2,p-36-3,p-36-4,p-37-0,cluster2
93084,1133877035603.896,"RAS APP FATAL ciod: Error loading /bgl/apps/SWL/functional/linpack-128x512-rel2/xhpl.500: invalid or missing program image, Permission denied",False,R22-M1-N0-I:J18-U01,24,"RAS APP FATAL ciod: Error loading /bgl/apps/SWL/functional/linpack-128x512-rel2/xhpl.500: invalid or missing program image, Permission denied",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
21879,1119803270753.615,RAS KERNEL INFO program interrupt: trap instruction.........0,False,R01-M1-N6-C:J17-U01,4,RAS KERNEL INFO program interrupt: trap instruction.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
59588,1122255900242.2112,RAS KERNEL INFO generating core.29205,False,R36-M1-NA-C:J12-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
68501,1125556502629.615,RAS KERNEL FATAL Lustre mount FAILED : bglio3 : point /p/gb1,True,R00-M0-N4-I:J18-U11,15,RAS KERNEL FATAL Lustre mount FAILED :  : point /p/gb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
19943,1119715768332.549,RAS KERNEL INFO generating core.55818,False,R17-M0-N9-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
85381,1131478040579.126,RAS KERNEL INFO 15455913 floating point alignment exceptions,False,R63-M0-N0-C:J03-U01,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15455913.0,3
3707,1118206099666.047,RAS KERNEL INFO instruction cache parity error corrected,False,R02-M1-N0-C:J12-U11,21,RAS KERNEL INFO instruction cache parity error corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
43766,1121006876690.89,RAS KERNEL INFO generating core.12541,False,R24-M0-N6-C:J13-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
78831,1131064247738.182,RAS KERNEL INFO 2354412 floating point alignment exceptions,False,R00-M0-N9-C:J14-U01,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354412.0,3
82461,1131128069326.772,RAS KERNEL INFO iar 00106208 dear 0245a16c,False,R62-M0-N6-C:J09-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106208.0,,,,,,,,,,,,,,,,,,7
36606,1120934336314.2322,RAS KERNEL INFO generating core.55291,False,R23-M0-N3-C:J03-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
10051,1118768031144.5562,RAS KERNEL FATAL instruction address: 0x00004ed8,False,R24-M0-N2-C:J04-U11,17,RAS KERNEL FATAL instruction address: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
17509,1119166460224.729,RAS KERNEL INFO generating core.2817,False,R01-M1-N9-C:J12-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
59673,1122255902745.662,RAS KERNEL INFO generating core.60017,False,R36-M1-ND-C:J13-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
53393,1121900946626.075,RAS KERNEL INFO 8 floating point alignment exceptions,False,R13-M0-N1-C:J09-U11,2,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
14159,1118771592423.6108,RAS KERNEL FATAL program interrupt: fp cr update.............0,False,R20-M0-N2-C:J15-U11,18,RAS KERNEL FATAL program interrupt: fp cr update.............0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
22440,1119807077202.665,RAS KERNEL INFO exception syndrome register: 0x08000000,False,R05-M0-N7-C:J09-U11,20,RAS KERNEL INFO exception syndrome register: 0x08000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
45391,1121256610411.937,RAS KERNEL INFO generating core.26069,False,R34-M1-N6-C:J11-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
74937,1131057907507.73,RAS KERNEL INFO iar 00106210 dear 0244c1dc,False,R65-M1-N5-C:J12-U11,34,RAS KERNEL INFO iar 00106210 dear 0244c1dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41
90445,1133447902201.276,RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,False,R12-M0-NB-C:J13-U11,9,RAS KERNEL INFO  microseconds spent in the rbs signal handler during  calls.  microseconds was the maximum time for a single instance of a correctable ddr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
58947,1122166529470.871,RAS KERNEL INFO 5 floating point alignment exceptions,False,R10-M1-NB-C:J08-U01,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
43972,1121006881669.878,RAS KERNEL INFO generating core.15328,False,R32-M1-N3-C:J15-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
77821,1131061788080.8389,RAS KERNEL INFO iar 00106580 dear 045e142c,False,R62-M0-NC-C:J12-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106580.0,,,,,,,,,,,,,,,,,,7
36646,1120934337544.024,RAS KERNEL INFO generating core.55194,False,R23-M0-N3-C:J06-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
23058,1119897049438.087,RAS KERNEL INFO generating core.339,False,R22-M0-NB-C:J03-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
62383,1122580791628.775,RAS KERNEL INFO generating core.4366,False,R27-M1-NE-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
57741,1122165513590.075,RAS KERNEL INFO generating core.3375,False,R11-M1-N2-C:J02-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
4585,1118535879746.424,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77023,1131061779569.128,RAS KERNEL INFO iar 00106568 dear 045e141c,False,R62-M0-NC-C:J04-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106568.0,,,,,,,,,,,,,,,,,,7
35592,1120923715401.8708,RAS KERNEL INFO generating core.15219,False,R36-M1-N3-C:J03-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
42141,1121006813092.702,RAS KERNEL INFO generating core.3075,False,R30-M0-N9-C:J04-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
23326,1119897055091.043,RAS KERNEL INFO generating core.456,False,R22-M0-N9-C:J14-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
40950,1120969296657.046,RAS KERNEL INFO generating core.1018,False,R22-M1-N7-C:J07-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
62724,1122580801269.624,RAS KERNEL INFO generating core.7658,False,R23-M1-N1-C:J09-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
73815,1130774890585.665,"RAS KERNEL INFO CE sym 16, at 0x18fa5d40, mask 0x80",False,R10-M0-N3-C:J07-U01,13,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
78215,1131064199560.917,RAS KERNEL INFO 2354412 floating point alignment exceptions,False,R14-M0-NE-C:J06-U01,37,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354412.0,3
55956,1122147273951.7751,RAS KERNEL INFO 15 floating point alignment exceptions,False,R04-M1-N8-C:J12-U11,26,RAS KERNEL INFO 15 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
81523,1131125976504.135,RAS KERNEL INFO iar 00106818 dear 0245ccec,False,R62-M0-N2-C:J09-U01,32,RAS KERNEL INFO iar  dear 0245ccec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106818.0,,,,,,,40
28627,1120216237923.598,RAS KERNEL INFO generating core.14665,False,R26-M0-N3-C:J12-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
57304,1122165505692.984,RAS KERNEL INFO 5 floating point alignment exceptions,False,R15-M0-N5-C:J13-U11,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
55439,1122147265400.775,RAS KERNEL INFO 15 floating point alignment exceptions,False,R04-M0-NC-C:J10-U11,26,RAS KERNEL INFO 15 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
77704,1131061786773.591,RAS KERNEL INFO iar 00106534 dear 045e145c,False,R64-M0-N2-C:J13-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106534.0,,,,,,,,,,,,,,,,,,7
37963,1120934658019.679,RAS KERNEL INFO generating core.53928,False,R17-M0-N3-C:J16-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
32579,1120469742369.4849,RAS KERNEL INFO generating core.22935,False,R33-M0-NA-C:J04-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
27591,1120216142666.969,RAS KERNEL INFO generating core.30008,False,R26-M0-ND-C:J17-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
65626,1123111075025.7249,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
53521,1121900951156.532,RAS KERNEL INFO 8 floating point alignment exceptions,False,R17-M1-N7-C:J09-U11,2,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
59213,1122255889173.398,RAS KERNEL INFO generating core.62003,False,R36-M1-NB-C:J04-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
61762,1122578041082.5642,RAS KERNEL INFO generating core.2242,False,R34-M0-N3-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
3862,1118207817599.647,RAS KERNEL INFO generating core.1674,False,R14-M1-ND-C:J06-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
70770,1127243420376.7158,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
48116,1121312159890.974,RAS KERNEL INFO generating core.23260,False,R25-M1-N2-C:J14-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
60159,1122256338688.502,RAS KERNEL INFO generating core.49501,False,R25-M0-NE-C:J13-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
27585,1120216142528.145,RAS KERNEL INFO generating core.30520,False,R26-M0-ND-C:J15-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
56234,1122162196533.094,RAS KERNEL INFO 5 floating point alignment exceptions,False,R37-M1-N7-C:J03-U11,12,RAS KERNEL INFO 5 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
17451,1119166458920.591,RAS KERNEL INFO generating core.2700,False,R01-M1-NA-C:J14-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
32601,1120469742947.146,RAS KERNEL INFO generating core.26363,False,R25-M0-N5-C:J03-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
47451,1121308610105.355,RAS KERNEL INFO generating core.25384,False,R27-M0-NF-C:J15-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
41312,1121006625619.418,RAS KERNEL INFO generating core.7794,False,R31-M0-N1-C:J07-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
45384,1121256610194.3008,RAS KERNEL INFO generating core.58871,False,R34-M1-N6-C:J03-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
47849,1121308619124.5671,RAS KERNEL INFO generating core.25580,False,R23-M0-N6-C:J15-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
50047,1121597939884.978,RAS KERNEL INFO generating core.34651,False,R22-M1-NF-C:J03-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
75351,1131058390256.99,RAS KERNEL INFO iar 00106210 dear 0244c23c,False,R66-M1-NB-C:J13-U11,34,RAS KERNEL INFO iar 00106210 dear 0244c23c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
1988,1117973878688.183,RAS KERNEL INFO generating core.753,False,R32-M0-N5-C:J13-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
9045,1118709984593.3052,RAS KERNEL FATAL instruction address: 0x00004ed8,False,R17-M1-NF-C:J17-U01,17,RAS KERNEL FATAL instruction address: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
39566,1120968461630.843,RAS KERNEL INFO generating core.29088,False,R32-M1-NF-C:J17-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
82274,1131128066322.536,RAS KERNEL INFO iar 00106368 dear 0245a09c,False,R62-M0-N8-C:J11-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106368.0,,,,,,,,,,,,,,,,,,7
21051,1119803241343.209,RAS KERNEL INFO program interrupt: trap instruction.........0,False,R06-M0-N7-C:J06-U01,4,RAS KERNEL INFO program interrupt: trap instruction.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
55134,1122147260499.958,RAS KERNEL INFO 15 floating point alignment exceptions,False,R04-M0-N6-C:J08-U01,26,RAS KERNEL INFO 15 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
25750,1120148360927.917,RAS KERNEL INFO generating core.1194,False,R01-M0-N7-C:J06-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
39796,1120968467183.932,RAS KERNEL INFO generating core.23546,False,R23-M1-N3-C:J07-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
68199,1125555382430.691,RAS KERNEL FATAL Lustre mount FAILED : bglio306 : point /p/gb1,True,R23-M0-N0-I:J18-U01,15,RAS KERNEL FATAL Lustre mount FAILED :  : point /p/gb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
32859,1120469748927.5352,RAS KERNEL INFO generating core.27322,False,R25-M0-NB-C:J07-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
42300,1121006816916.624,RAS KERNEL INFO generating core.25576,False,R23-M0-N7-C:J15-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
22705,1119807086008.525,RAS KERNEL INFO exception syndrome register: 0x08000000,False,R04-M0-N4-C:J14-U01,20,RAS KERNEL INFO exception syndrome register: 0x08000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
40560,1120969287003.9202,RAS KERNEL INFO generating core.4705,False,R31-M0-N7-C:J11-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
7979,1118548674951.2178,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
15483,1118771714043.222,RAS KERNEL FATAL disable apu instruction broadcast........0,False,R26-M1-N4-C:J03-U11,25,RAS KERNEL FATAL disable apu instruction broadcast........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
6807,1118541926759.902,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,33,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
18252,1119487788416.682,"RAS KERNEL INFO CE sym 28, at 0x183dc6c0, mask 0x02",False,R37-M0-N2-C:J14-U11,13,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,28.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
28802,1120216242064.1812,RAS KERNEL INFO generating core.20496,False,R31-M0-NF-C:J16-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
27705,1120216145346.942,RAS KERNEL INFO generating core.2457,False,R22-M1-NB-C:J12-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
82911,1131128076450.968,RAS KERNEL INFO iar 00106588 dear 0245a1ac,False,R62-M0-N7-C:J15-U11,19,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106588.0,,,,,,,,,,,,,,,,,,7
32274,1120469735461.322,RAS KERNEL INFO generating core.8291,False,R31-M1-N7-C:J05-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
35234,1120923705435.4392,RAS KERNEL INFO generating core.16121,False,R24-M0-N1-C:J11-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
9108,1118709986547.3289,RAS KERNEL FATAL instruction address: 0x00004ed8,False,R17-M1-N1-C:J15-U01,17,RAS KERNEL FATAL instruction address: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
38370,1120957077491.456,RAS KERNEL INFO generating core.2242,False,R05-M1-NF-C:J06-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
67679,1125084536632.458,RAS KERNEL INFO iar 003a9260 dear 00e26718,False,R73-M0-NC-C:J03-U11,7,RAS KERNEL INFO iar 003a9260 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
54174,1122132805760.949,RAS KERNEL INFO generating core.11438,False,R17-M1-N2-C:J08-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
71791,1127243547413.024,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,5,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
52544,1121784352169.807,"RAS KERNEL INFO CE sym 31, at 0x10d2d520, mask 0x08",False,R37-M0-N4-C:J05-U01,13,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,31.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
15858,1118771720188.411,RAS KERNEL FATAL disable apu instruction broadcast........0,False,R27-M1-N0-C:J05-U01,25,RAS KERNEL FATAL disable apu instruction broadcast........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
76681,1131059658921.228,RAS KERNEL INFO iar 00106210 dear 0244c23c,False,R66-M0-N4-C:J16-U01,34,RAS KERNEL INFO iar 00106210 dear 0244c23c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
51682,1121598080555.876,RAS KERNEL INFO generating core.28090,False,R24-M0-N5-C:J06-U11,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
59846,1122255907894.8518,RAS KERNEL INFO generating core.31378,False,R36-M1-N1-C:J08-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
42367,1121006818506.267,RAS KERNEL INFO generating core.8169,False,R23-M1-N1-C:J11-U01,0,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
89745,1133447763885.174,"RAS KERNEL INFO 10728 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R07-M1-N9-C:J09-U11,3,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",10728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
